"sig","gene","mut_rate","p.values","fdr"
"Hyper.MS2","RUNX1T1",0.0173068805403124,7.22440478666054e-05,0.000904038309924494
"Hyper.MS2","RUNX2",0.00422119037568594,0.0148611700669065,0.0342193959358206
"Hyper.MS2","RXFP2",0.00506542845082313,0.000100328184990415,0.00110447196088246
"Hyper.MS2","RXFP3",0.00886449978894048,1.22182228407313e-06,5.08325673640035e-05
"Hyper.MS2","RXRB",0.00464330941325454,0.0560478933460996,0.0907291966611636
"Hyper.MS2","RXRG",0.00675390460109751,0.0147606409723608,0.0340405623380336
"Hyper.MS2","RYR1",0.0565639510341916,6.00106631441117e-10,1.42403081023824e-07
"Hyper.MS2","RYR2",0.0941325453777965,4.71346851286201e-17,4.31417039455813e-14
"Hyper.MS2","RYR3",0.0544533558463487,1.07768482515814e-08,1.40912789281392e-06
"Hyper.MS2","S1PR4",0.00464330941325454,0.00158894208643774,0.0069858741626205
"Hyper.MS2","SACS",0.0287040945546644,0.000449039455059895,0.00294774158664831
"Hyper.MS2","SALL1",0.0215280709159983,1.72404212993171e-05,0.00035066469607849
"Hyper.MS2","SALL2",0.00886449978894048,0.000254751965123534,0.00202757247272855
"Hyper.MS2","SALL3",0.0122414520894892,0.00376484475953324,0.0128305108374093
"Hyper.MS2","SALL4",0.00928661882650908,5.65130355631928e-05,0.000776993602689648
"Hyper.MS2","SAMD14",0.00548754748839173,0.0376081539301428,0.0674712902566337
"Hyper.MS2","SAMD4A",0.00590966652596032,0.00079220950212404,0.00432709827801255
"Hyper.MS2","SAMD4B",0.00422119037568594,0.0016011531832067,0.00701202217690042
"Hyper.MS2","SAMD7",0.00422119037568594,0.0073848639772884,0.0209080086179791
"Hyper.MS2","SAMD9",0.0164626424651752,0.00249900725287908,0.00960476272897197
"Hyper.MS2","SAMD9L",0.0151962853524694,0.000182898201422722,0.00158999833991232
"Hyper.MS2","SARDH",0.00633178556352891,0.0266777853783284,0.0519685530309972
"Hyper.MS2","SART3",0.00506542845082313,0.00793650024379827,0.0219745708997474
"Hyper.MS2","SASH1",0.0105529759392149,0.0253390234163617,0.0501535752328171
"Hyper.MS2","SATB1",0.0071760236386661,0.00499246259699379,0.0156490742949801
"Hyper.MS2","SATB2",0.00844238075137189,0.00242724738970279,0.00939461675974463
"Hyper.MS2","SBF1",0.0126635711270578,0.00149574063651057,0.00671883631076845
"Hyper.MS2","SBF2",0.0122414520894892,0.00150674701177709,0.00675085881430476
"Hyper.MS2","SBSN",0.00590966652596032,0.0184046409222457,0.0397227011789579
"Hyper.MS2","SCAP",0.00970873786407767,0.0524375744362118,0.0864781311229881
"Hyper.MS2","SCARA3",0.00422119037568594,0.0251357579132601,0.0498899631196584
"Hyper.MS2","SCARA5",0.00675390460109751,0.0343892777271589,0.062934048099945
"Hyper.MS2","SCARB2",0.00422119037568594,0.0175243832447908,0.0384211606670055
"Hyper.MS2","SCG3",0.00464330941325454,0.0166248554320885,0.0371392778080164
"Hyper.MS2","SCIN",0.0075981426762347,0.0565480023146416,0.09137529655231
"Hyper.MS2","SCLT1",0.00422119037568594,0.020877459428636,0.0435139500843431
"Hyper.MS2","SCML4",0.00464330941325454,0.00620264467276992,0.0183812878901188
"Hyper.MS2","SCN10A",0.0227944280287041,1.11235286560039e-06,4.78311732208169e-05
"Hyper.MS2","SCN11A",0.0232165470662727,3.35323412382949e-05,0.000559826985230226
"Hyper.MS2","SCN1A",0.0287040945546644,5.25097132561504e-05,0.000742670491903213
"Hyper.MS2","SCN2A",0.0211059518784297,3.87265857920077e-06,0.000123443400581788
"Hyper.MS2","SCN3A",0.0206838328408611,1.19425786495333e-07,8.69501152358637e-06
"Hyper.MS2","SCN3B",0.00548754748839173,0.0271883874649392,0.0527161966795846
"Hyper.MS2","SCN4A",0.0168847615027438,0.000213106386945103,0.00178014683332109
"Hyper.MS2","SCN5A",0.0198395947657239,1.28009696813275e-05,0.000280876071055703
"Hyper.MS2","SCN7A",0.0168847615027438,0.00057429012219535,0.00349096471812676
"Hyper.MS2","SCN8A",0.0143520472773322,2.29618841991075e-06,8.31168316743964e-05
"Hyper.MS2","SCN9A",0.0189953566905867,3.44326786464705e-09,5.51525430219841e-07
"Hyper.MS2","SCNN1B",0.00590966652596032,0.061938317004209,0.0979123604850647
"Hyper.MS2","SCNN1G",0.00506542845082313,0.0138395463386371,0.0325036559353549
"Hyper.MS2","SCRIB",0.0139299282397636,0.00412463577074778,0.0136571273298093
"Hyper.MS2","SCUBE2",0.00464330941325454,0.000132142621736234,0.00132398248128738
"Hyper.MS2","SCUBE3",0.00464330941325454,0.0318958955612851,0.0594406640084799
"Hyper.MS2","SCYL2",0.00675390460109751,0.0578402384291289,0.092924375028944
"Hyper.MS2","SDAD1",0.00506542845082313,0.0254146407922458,0.0502101768596728
"Hyper.MS2","SDHA",0.00633178556352891,0.000101366784747788,0.00111201450478397
"Hyper.MS2","SDK1",0.0299704516673702,3.66907209940876e-05,0.000599687370941631
"Hyper.MS2","SDK2",0.0189953566905867,1.0406540731196e-06,4.5356943173315e-05
"Hyper.MS2","SEC16B",0.0071760236386661,0.0196208406474001,0.0416398562530283
"Hyper.MS2","SEC23A",0.00633178556352891,0.0297779628458996,0.0563459562769282
"Hyper.MS2","SEC24B",0.00802026171380329,0.0308452598210229,0.057886813026741
"Hyper.MS2","SEC31A",0.00633178556352891,0.0130081726513423,0.031287438300397
"Hyper.MS2","SEC61A1",0.00675390460109751,0.00027815697222745,0.00213943784040969
"Hyper.MS2","SEL1L3",0.00886449978894048,0.0594249512972386,0.0948992180860936
"Hyper.MS2","SELE",0.00506542845082313,0.00927165869051506,0.0246283238930887
"Hyper.MS2","SELP",0.0122414520894892,0.000910588763497136,0.00478993613113805
"Hyper.MS2","SEMA3C",0.0101308569016463,8.59013095513543e-05,0.00100800309577935
"Hyper.MS2","SEMA3D",0.0139299282397636,0.00809541993010363,0.0222529748136146
"Hyper.MS2","SEMA3E",0.011397214014352,0.0606423391494115,0.0963629630283431
"Hyper.MS2","SEMA3F",0.00675390460109751,0.000118243357970977,0.00124194294183615
"Hyper.MS2","SEMA3G",0.00422119037568594,0.0408816500988492,0.0716435263083499
"Hyper.MS2","SEMA4A",0.00548754748839173,0.011740683092629,0.0291784142892797
"Hyper.MS2","SEMA4C",0.0071760236386661,0.000741690960188236,0.00416113308399828
"Hyper.MS2","SEMA4D",0.0071760236386661,0.033557814434097,0.0617652735074
"Hyper.MS2","SEMA4G",0.00590966652596032,0.00651534688984171,0.0190263571208823
"Hyper.MS2","SEMA5A",0.0151962853524694,0.000133260929255927,0.00132666635370716
"Hyper.MS2","SEMA5B",0.0173068805403124,5.93752088865964e-07,3.14394184575556e-05
"Hyper.MS2","SEMA6A",0.00886449978894048,0.0217027540311426,0.0447536353645094
"Hyper.MS2","SEMA6B",0.00633178556352891,0.0117262505864311,0.0291654066410187
"Hyper.MS2","SEMA6C",0.00928661882650908,0.000456241335151041,0.00297975355179686
"Hyper.MS2","SEMA6D",0.0139299282397636,0.0512439412454595,0.0850349473088991
"Hyper.MS2","SEMG1",0.00422119037568594,0.0386501050760431,0.0687482574187141
"Hyper.MS2","SEMG2",0.00548754748839173,0.000889698005512742,0.00470321379646876
"Hyper.MS2","SENP7",0.0071760236386661,0.0162176654095214,0.0364201129613753
"Hyper.MS2","SERPINA1",0.00464330941325454,0.0128737815647449,0.0310902067415456
"Hyper.MS2","SERPINA10",0.00464330941325454,0.00186673509261952,0.00783759615885536
"Hyper.MS2","SERPINA4",0.00886449978894048,0.00707004491759898,0.0202222222263646
"Hyper.MS2","SERPINA5",0.00590966652596032,0.0138615088223409,0.0325075721174006
"Hyper.MS2","SERPINA9",0.0075981426762347,0.00299053207403549,0.0109612923331495
"Hyper.MS2","SERPINB10",0.00464330941325454,0.0211300442627416,0.0438975984407866
"Hyper.MS2","SERPINB12",0.00464330941325454,0.00194065836501551,0.00799730031023779
"Hyper.MS2","SERPINB2",0.00548754748839173,0.0118223004190441,0.0293132657835973
"Hyper.MS2","SERPINB7",0.00422119037568594,0.00314930614220539,0.011361263768643
"Hyper.MS2","SERPINC1",0.00633178556352891,0.00180789930211085,0.00762886537001711
"Hyper.MS2","SERPINE1",0.00633178556352891,0.000385937157911215,0.00262216264129073
"Hyper.MS2","SERPINE3",0.00422119037568594,0.0153633270180906,0.0349424338675563
"Hyper.MS2","SERPINI1",0.00422119037568594,0.00550662079921528,0.0168889035234908
"Hyper.MS2","SESN2",0.00548754748839173,0.0117542511753755,0.0291784142892797
"Hyper.MS2","SETBP1",0.0173068805403124,6.97716065183357e-05,0.000881584830694096
"Hyper.MS2","SETD1B",0.0071760236386661,5.62065616165988e-06,0.000157447424639662
"Hyper.MS2","SETD5",0.00802026171380329,0.0154899365792631,0.0351430678694543
"Hyper.MS2","SETX",0.013507809202195,0.00854500799864541,0.0230963370636379
"Hyper.MS2","SEZ6",0.00675390460109751,0.000880859613420134,0.00467965799600564
"Hyper.MS2","SEZ6L",0.015618404390038,0.0345416090667394,0.0631310391646194
"Hyper.MS2","SF1",0.00422119037568594,0.00867083299370563,0.023323964087234
"Hyper.MS2","SF3A1",0.00633178556352891,0.0588885583996118,0.0941778050832797
"Hyper.MS2","SF3B2",0.00548754748839173,0.045476348226896,0.0774073309353413
"Hyper.MS2","SF3B3",0.0071760236386661,0.00946684785923394,0.0249550051830031
"Hyper.MS2","SFI1",0.00886449978894048,0.0625178850165488,0.0986917203286486
"Hyper.MS2","SFMBT1",0.00675390460109751,0.00768576494613087,0.0214324563239555
"Hyper.MS2","SFMBT2",0.013507809202195,4.43843804183219e-06,0.000136062548009659
"Hyper.MS2","SFRP4",0.00548754748839173,0.000782118543358501,0.00430131631527718
"Hyper.MS2","SGCD",0.00506542845082313,0.00380595335563141,0.0129328463837485
"Hyper.MS2","SGIP1",0.0118193330519206,0.0088382697761956,0.0236932194376926
"Hyper.MS2","SGSH",0.00464330941325454,0.0178656157456032,0.0389601770190876
"Hyper.MS2","SGSM1",0.00928661882650908,0.00281482899393845,0.0104913376173145
"Hyper.MS2","SGSM3",0.00590966652596032,0.038883090157755,0.0691051202886924
"Hyper.MS2","SH2D3C",0.00548754748839173,0.000362469709920201,0.00252154552818537
"Hyper.MS2","SH2D5",0.00422119037568594,0.00432225905594729,0.0140939286872168
"Hyper.MS2","SH3BP4",0.00970873786407767,0.00171063476222521,0.00734094904325313
"Hyper.MS2","SH3GLB2",0.00422119037568594,0.0255605617904035,0.0504450587102238
"Hyper.MS2","SH3PXD2A",0.00844238075137189,0.000244294967639752,0.00195649732208486
"Hyper.MS2","SH3PXD2B",0.00802026171380329,0.0036808966105167,0.0126453107686759
"Hyper.MS2","SH3RF1",0.00633178556352891,0.00656885953810018,0.0191564328905816
"Hyper.MS2","SH3RF3",0.0075981426762347,0.0538259895671959,0.0881551930360491
"Hyper.MS2","SHANK1",0.0147741663149008,0.000133349950333606,0.00132666635370716
"Hyper.MS2","SHANK2",0.0147741663149008,0.000366973359053036,0.00254458691715671
"Hyper.MS2","SHC3",0.00464330941325454,0.0114606094725846,0.0286716614177468
"Hyper.MS2","SHH",0.00464330941325454,0.00270195528240758,0.0101712264949385
"Hyper.MS2","SHPRH",0.0122414520894892,0.00343458814415316,0.0120627591591768
"Hyper.MS2","SHROOM3",0.0130856901646264,0.0010141885890674,0.00514889563403711
"Hyper.MS2","SI",0.0299704516673702,5.58675730502019e-05,0.000772238392167754
"Hyper.MS2","SIGLEC1",0.0147741663149008,2.93067671639514e-06,9.88255037997036e-05
"Hyper.MS2","SIGLEC12",0.00970873786407767,0.0433107070441989,0.0746748385447207
"Hyper.MS2","SIGLEC5",0.00675390460109751,0.0064806849638899,0.0189510490934015
"Hyper.MS2","SIGLEC6",0.0075981426762347,0.0140326058695625,0.0328367077451742
"Hyper.MS2","SIGLEC7",0.00506542845082313,0.0134367449419116,0.031898585813522
"Hyper.MS2","SIGLEC8",0.00928661882650908,0.0235418960895046,0.0472534236357945
"Hyper.MS2","SIGLEC9",0.00675390460109751,0.00207528195034422,0.00835721650273752
"Hyper.MS2","SIK2",0.00675390460109751,0.0105796147950915,0.0269839140096142
"Hyper.MS2","SIK3",0.00802026171380329,0.0408143924295421,0.0715648090574922
"Hyper.MS2","SIM1",0.00970873786407767,0.00237412323818532,0.00921879247700204
"Hyper.MS2","SIN3A",0.00548754748839173,0.00222995725110782,0.00878906544108335
"Hyper.MS2","SIN3B",0.00802026171380329,6.68376453218899e-05,0.000854748090972752
"Hyper.MS2","SIPA1",0.00548754748839173,0.000100054225975791,0.0011033518516814
"Hyper.MS2","SIPA1L1",0.013507809202195,0.0174871040094853,0.0383698203386207
"Hyper.MS2","SIPA1L3",0.0151962853524694,0.0518808411537017,0.0858250837262501
"Hyper.MS2","SIRPB1",0.0071760236386661,0.0317042244408546,0.0591471166359187
"Hyper.MS2","SKIV2L2",0.00802026171380329,0.00149645378733675,0.00671883631076845
"Hyper.MS2","SLAMF1",0.00464330941325454,0.0239634366379162,0.0478895004800778
"Hyper.MS2","SLC10A2",0.00802026171380329,0.00567687030644215,0.017248744882855
"Hyper.MS2","SLC12A1",0.0101308569016463,8.88730719297305e-06,0.000212466332781262
"Hyper.MS2","SLC12A2",0.00802026171380329,0.0441236364518294,0.0756726989258285
"Hyper.MS2","SLC12A3",0.0101308569016463,4.67010072196622e-06,0.000141138374177536
"Hyper.MS2","SLC12A5",0.0151962853524694,2.85218006899105e-06,9.70520408651681e-05
"Hyper.MS2","SLC12A6",0.0075981426762347,0.00637270997892763,0.0187637650896091
"Hyper.MS2","SLC12A7",0.0122414520894892,0.00511061357600019,0.0159287154464989
"Hyper.MS2","SLC13A1",0.00464330941325454,0.0488029491120259,0.0818648531979932
"Hyper.MS2","SLC13A3",0.00928661882650908,0.0177403091399077,0.0387644090549091
"Hyper.MS2","SLC14A1",0.00506542845082313,0.000330373694807539,0.002380994671127
"Hyper.MS2","SLC14A2",0.00928661882650908,8.174166219064e-05,0.000977087368760131
"Hyper.MS2","SLC15A1",0.00464330941325454,0.00588532500272371,0.0176697644294521
"Hyper.MS2","SLC16A1",0.00590966652596032,0.0503627244212208,0.0838549832034204
"Hyper.MS2","SLC16A6",0.00548754748839173,0.00634808443278278,0.0187170625682647
"Hyper.MS2","SLC17A6",0.00928661882650908,0.000961118417109657,0.00497004495433541
"Hyper.MS2","SLC17A7",0.00548754748839173,0.00584999209946732,0.017646374473299
"Hyper.MS2","SLC17A8",0.0075981426762347,0.00592635478515387,0.0177430631348041
"Hyper.MS2","SLC17A9",0.00506542845082313,0.052982777560366,0.0871082001101526
"Hyper.MS2","SLC18A1",0.00506542845082313,0.0408481513984792,0.0716044065690988
"Hyper.MS2","SLC18A2",0.00590966652596032,0.0034857897944731,0.0121443475873786
"Hyper.MS2","SLC18A3",0.0071760236386661,0.000237099263342722,0.00191760490180241
"Hyper.MS2","SLC19A3",0.00464330941325454,0.00407223263701873,0.0135395923743534
"Hyper.MS2","SLC1A6",0.011397214014352,0.0143097444895167,0.0333148738896561
"Hyper.MS2","SLC20A2",0.00422119037568594,0.0055302048777221,0.0169369133133678
"Hyper.MS2","SLC22A11",0.00633178556352891,0.000364321235728053,0.00253167696020568
"Hyper.MS2","SLC22A12",0.0071760236386661,0.00263397171961389,0.00999162629222391
"Hyper.MS2","SLC22A16",0.00886449978894048,0.00305585846265627,0.011142280829111
"Hyper.MS2","SLC22A2",0.00633178556352891,6.79552864772801e-06,0.000179138858273938
"Hyper.MS2","SLC23A1",0.00548754748839173,0.0573535241065078,0.0924196214506169
"Hyper.MS2","SLC23A2",0.00590966652596032,0.0529514487785246,0.0870790380708437
"Hyper.MS2","SLC24A1",0.00422119037568594,0.00255534367056606,0.00977438023720401
"Hyper.MS2","SLC24A2",0.00928661882650908,0.00598984800030399,0.017891354842866
"Hyper.MS2","SLC24A4",0.0075981426762347,0.00429089190688248,0.0140407275012237
"Hyper.MS2","SLC25A12",0.00802026171380329,0.0272283456823181,0.0527683033232341
"Hyper.MS2","SLC25A2",0.00464330941325454,0.0187371946856396,0.0402040208810759
"Hyper.MS2","SLC25A23",0.00506542845082313,0.00281826348809785,0.0104980314931645
"Hyper.MS2","SLC25A39",0.00464330941325454,0.00649176226427358,0.0189747813992704
"Hyper.MS2","SLC26A3",0.00590966652596032,0.00284145469550718,0.0105659896889811
"Hyper.MS2","SLC26A4",0.00802026171380329,0.0454875294165069,0.0774073309353413
"Hyper.MS2","SLC26A5",0.0071760236386661,0.0114541553443907,0.0286685012004685
"Hyper.MS2","SLC26A7",0.00970873786407767,0.0253685221419516,0.0501964550226941
"Hyper.MS2","SLC27A5",0.00675390460109751,0.00717361884120677,0.0204727732363527
"Hyper.MS2","SLC27A6",0.011397214014352,0.00295692900187725,0.0108692163597404
"Hyper.MS2","SLC29A4",0.00633178556352891,0.00203891854415434,0.00826794374202332
"Hyper.MS2","SLC2A10",0.00675390460109751,0.012804011247405,0.0310035147627073
"Hyper.MS2","SLC2A13",0.00633178556352891,0.00418676786837133,0.0138128845173301
"Hyper.MS2","SLC2A14",0.00633178556352891,0.0266130466916492,0.0518739854436861
"Hyper.MS2","SLC2A2",0.00633178556352891,0.00460496722708974,0.0147415669831983
"Hyper.MS2","SLC2A3",0.00464330941325454,0.0134775576089295,0.0319603140100862
"Hyper.MS2","SLC2A6",0.00464330941325454,0.0134442923526748,0.0319028078161435
"Hyper.MS2","SLC30A9",0.00590966652596032,0.0167453029800863,0.0372992166862709
"Hyper.MS2","SLC32A1",0.00802026171380329,0.00163206650342911,0.00710256839378382
"Hyper.MS2","SLC34A1",0.00675390460109751,0.0264689201000392,0.0516716548083337
"Hyper.MS2","SLC35F1",0.00675390460109751,0.0219446774746951,0.0451073303113158
"Hyper.MS2","SLC35F3",0.00675390460109751,0.000935693330344186,0.00488987534055074
"Hyper.MS2","SLC38A10",0.00633178556352891,0.000555259114374278,0.00342071648634231
"Hyper.MS2","SLC38A8",0.00548754748839173,0.00460664833258312,0.0147415669831983
"Hyper.MS2","SLC39A10",0.00590966652596032,0.0220457133734152,0.0452750815853297
"Hyper.MS2","SLC39A12",0.0181511186154496,0.000741590876311841,0.00416113308399828
"Hyper.MS2","SLC39A13",0.00422119037568594,0.00986508833228308,0.0257167021365567
"Hyper.MS2","SLC39A4",0.0071760236386661,0.0457994020287287,0.0778346866838368
"Hyper.MS2","SLC39A6",0.00506542845082313,0.0104295190312658,0.0267180841396721
"Hyper.MS2","SLC3A2",0.00590966652596032,0.0252819641338788,0.0500870575775391
"Hyper.MS2","SLC44A5",0.0109750949767835,0.00010173380137516,0.00111230113551306
"Hyper.MS2","SLC45A1",0.0071760236386661,0.00881175795899894,0.0236555517836475
"Hyper.MS2","SLC45A4",0.00590966652596032,0.0350191160153235,0.0637407603153913
"Hyper.MS2","SLC4A1",0.00886449978894048,0.00456185879481151,0.0146495934006373
"Hyper.MS2","SLC4A10",0.0105529759392149,0.00479839343672963,0.0152194587866964
"Hyper.MS2","SLC4A11",0.00633178556352891,0.00198254405020266,0.0081163959933856
"Hyper.MS2","SLC4A1AP",0.00506542845082313,0.00497967353881596,0.0156242744188021
"Hyper.MS2","SLC4A2",0.0109750949767835,0.00940812976717873,0.0248907073605268
"Hyper.MS2","SLC4A4",0.0101308569016463,0.00980409741759515,0.0256073592150559
"Hyper.MS2","SLC4A5",0.00548754748839173,0.0310720362731786,0.0582100983632326
"Hyper.MS2","SLC4A7",0.00675390460109751,0.0235063637570517,0.0472264887398653
"Hyper.MS2","SLC4A8",0.0101308569016463,0.00330874073815582,0.0117627486373291
"Hyper.MS2","SLC5A1",0.00422119037568594,0.0536850411619649,0.0879693244820227
"Hyper.MS2","SLC5A10",0.00844238075137189,0.0179576132985232,0.0391341593209653
"Hyper.MS2","SLC5A11",0.00548754748839173,0.00532027518384121,0.0164461537382748
"Hyper.MS2","SLC5A3",0.00422119037568594,0.00201784595124976,0.0082189059184089
"Hyper.MS2","SLC5A5",0.00928661882650908,0.0152485586195569,0.034826284240506
"Hyper.MS2","SLC5A7",0.00844238075137189,0.000680476020887046,0.00389965104277577
"Hyper.MS2","SLC5A8",0.00675390460109751,7.92086394565055e-06,0.000196701454650322
"Hyper.MS2","SLC6A1",0.00506542845082313,4.06266114182663e-05,0.000630116532401087
"Hyper.MS2","SLC6A15",0.0105529759392149,0.00123017444804132,0.00588640419552909
"Hyper.MS2","SLC6A16",0.00464330941325454,0.000486701272700086,0.00311854327014148
"Hyper.MS2","SLC6A17",0.00970873786407767,0.0319226998955837,0.0594733173105568
"Hyper.MS2","SLC6A2",0.00844238075137189,8.65973890471874e-06,0.000209369611934087
"Hyper.MS2","SLC6A3",0.00675390460109751,0.0490198468998689,0.0821742959412507
"Hyper.MS2","SLC6A5",0.013507809202195,5.5926114244707e-05,0.000772238392167754
"Hyper.MS2","SLC7A14",0.00633178556352891,0.0119681450522369,0.0295718879096344
"Hyper.MS2","SLC8A1",0.0185732376530182,0.0129337908415209,0.0311824151232733
"Hyper.MS2","SLC8A2",0.00802026171380329,0.00484639767826653,0.0153110798445038
"Hyper.MS2","SLC8A3",0.015618404390038,0.000344885257242478,0.00242821960785996
"Hyper.MS2","SLC9A2",0.00675390460109751,0.0502984462009112,0.083839111284795
"Hyper.MS2","SLC9A3",0.00633178556352891,0.03458361040474,0.0631633956280414
"Hyper.MS2","SLC9A4",0.0075981426762347,0.00785851642600748,0.0217963267278917
"Hyper.MS2","SLC9A5",0.00464330941325454,0.0160721945919548,0.0361567945051455
"Hyper.MS2","SLC9A8",0.00548754748839173,0.0138122977684638,0.0324725260809891
"Hyper.MS2","SLCO1A2",0.00464330941325454,0.00166774649190471,0.00722345633550285
"Hyper.MS2","SLCO1B1",0.00802026171380329,0.0128805001587178,0.0310947115738149
"Hyper.MS2","SLCO1B3",0.00548754748839173,0.041954768351381,0.0730186408637847
"Hyper.MS2","SLCO2A1",0.0071760236386661,0.000468348842213282,0.00302491031457712
"Hyper.MS2","SLCO3A1",0.0101308569016463,6.35311241029306e-05,0.000836450079026202
"Hyper.MS2","SLCO4A1",0.00506542845082313,0.0222775501215109,0.0455583765786717
"Hyper.MS2","SLCO6A1",0.011397214014352,0.00413753242741686,0.0136856841829942
"Hyper.MS2","SLFN13",0.00886449978894048,0.00124504444632325,0.00593526768422105
"Hyper.MS2","SLFN14",0.00590966652596032,0.0042762992616485,0.0140144498053105
"Hyper.MS2","SLFN5",0.00506542845082313,0.00358144127430773,0.0124101104621361
"Hyper.MS2","SLIT1",0.0122414520894892,1.99374773190103e-07,1.32659470380643e-05
"Hyper.MS2","SLIT2",0.0215280709159983,0.00127773266067312,0.00605505411015729
"Hyper.MS2","SLIT3",0.0181511186154496,0.00154883212802708,0.00687213811930019
"Hyper.MS2","SLITRK1",0.0168847615027438,0.000816348485130377,0.00442499555349435
"Hyper.MS2","SLITRK3",0.0164626424651752,0.00173523395581245,0.00742165818083468
"Hyper.MS2","SLITRK5",0.0147741663149008,0.00199664295036105,0.0081646230525152
"Hyper.MS2","SLITRK6",0.0105529759392149,0.000145219062879512,0.00137927687352705
"Hyper.MS2","SLTM",0.00633178556352891,0.000578294655252819,0.00350864948504244
"Hyper.MS2","SMAD3",0.0071760236386661,0.000257371544665317,0.00203577714403789
"Hyper.MS2","SMAD4",0.0164626424651752,2.95639775130731e-07,1.83899421287631e-05
"Hyper.MS2","SMARCA2",0.0143520472773322,0.000649753038731542,0.0038004526621849
"Hyper.MS2","SMARCAD1",0.00675390460109751,0.00802771175263516,0.0221600815162143
"Hyper.MS2","SMARCB1",0.00422119037568594,0.0434615124759462,0.0748542769982223
"Hyper.MS2","SMARCD2",0.00633178556352891,0.0347134079423375,0.063346284445046
"Hyper.MS2","SMC1B",0.00886449978894048,0.0136018074525406,0.0321456216703902
"Hyper.MS2","SMC2",0.0118193330519206,0.000129438522112397,0.00130600411208525
"Hyper.MS2","SMC4",0.0075981426762347,0.0127377700248586,0.0308781280927994
"Hyper.MS2","SMCHD1",0.0122414520894892,0.0588362771605832,0.0941468600818822
"Hyper.MS2","SMG1",0.015618404390038,0.0170115802478016,0.0375838602233326
"Hyper.MS2","SMG5",0.00675390460109751,0.0259988038199603,0.0510494440927016
"Hyper.MS2","SMG6",0.0101308569016463,0.0306534503822736,0.0576112222350329
"Hyper.MS2","SMO",0.00633178556352891,0.0105461738203592,0.0269452494884838
"Hyper.MS2","SMOC1",0.00422119037568594,0.000710517631322252,0.00403214035773398
"Hyper.MS2","SMOC2",0.00422119037568594,0.0353758844220481,0.0642623451919655
"Hyper.MS2","SMPD2",0.00464330941325454,0.0066142933906369,0.0192276668574458
"Hyper.MS2","SMPD4",0.00886449978894048,0.0238435983964858,0.0477393546644639
"Hyper.MS2","SMTNL1",0.00464330941325454,0.0278655938036666,0.0536785506614827
"Hyper.MS2","SMYD4",0.00464330941325454,0.0108825983522184,0.0276138798205314
"Hyper.MS2","SNAP91",0.0109750949767835,0.00206968701495168,0.00834156788503601
"Hyper.MS2","SNED1",0.00844238075137189,0.000109540337823778,0.00117362030842299
"Hyper.MS2","SNRPN",0.00633178556352891,0.00897374887357069,0.0239761505558663
"Hyper.MS2","SNTG1",0.0160405234276066,0.000287077296238696,0.00218964790119205
"Hyper.MS2","SNTG2",0.00970873786407767,0.0256915251376531,0.0506634661609553
"Hyper.MS2","SNX13",0.00590966652596032,6.09340510330493e-05,0.000818457997838044
"Hyper.MS2","SNX14",0.00422119037568594,0.024539503251128,0.0488275146987507
"Hyper.MS2","SNX17",0.00422119037568594,0.00669993539969252,0.019458969222951
"Hyper.MS2","SNX25",0.00464330941325454,0.00132909465043903,0.0062384684434893
"Hyper.MS2","SNX9",0.00422119037568594,0.0397079849396752,0.070085140360468
"Hyper.MS2","SOBP",0.00886449978894048,0.00104417796594776,0.00524298450456686
"Hyper.MS2","SOCS5",0.00464330941325454,0.00134346483945563,0.00627763673218777
"Hyper.MS2","SOHLH2",0.00802026171380329,0.000661560954023156,0.0038370711353653
"Hyper.MS2","SON",0.0109750949767835,0.0001733728851842,0.00155108807334202
"Hyper.MS2","SORBS2",0.011397214014352,0.0122943438257379,0.0300878001877398
"Hyper.MS2","SORCS1",0.0244829041789785,1.25667359996498e-05,0.000277638198447436
"Hyper.MS2","SORCS3",0.0198395947657239,0.00378092865122846,0.0128716311734435
"Hyper.MS2","SOS1",0.00970873786407767,0.0163567789708824,0.0366682585256975
"Hyper.MS2","SOS2",0.00844238075137189,0.00271646906879441,0.0102198575007433
"Hyper.MS2","SOX10",0.00422119037568594,0.0203701613634775,0.0427356524531753
"Hyper.MS2","SOX11",0.00633178556352891,1.78505946719263e-05,0.000358841015543252
"Hyper.MS2","SOX5",0.011397214014352,0.00379243762864002,0.0128971060969727
"Hyper.MS2","SOX6",0.00675390460109751,0.00890936113014255,0.0238538557295542
"Hyper.MS2","SOX7",0.00633178556352891,0.00534075363647782,0.0164971547281723
"Hyper.MS2","SOX9",0.00886449978894048,0.00149258290243707,0.00671557489881623
"Hyper.MS2","SP100",0.00590966652596032,0.00205637092167992,0.00831330947760311
"Hyper.MS2","SP110",0.00506542845082313,0.0354998723343235,0.0644207950572363
"Hyper.MS2","SP140",0.0075981426762347,0.00122952278863912,0.00588640419552909
"Hyper.MS2","SP8",0.00506542845082313,0.00361066346266466,0.0124843609310807
"Hyper.MS2","SPAG17",0.0194174757281553,6.89715900159423e-07,3.4255889707918e-05
"Hyper.MS2","SPAG6",0.00844238075137189,0.0073187987325025,0.0207664280655427
"Hyper.MS2","SPAG9",0.00802026171380329,0.000232476058632833,0.00189534661537702
"Hyper.MS2","SPAM1",0.0101308569016463,0.0230369315891362,0.0465460803190146
"Hyper.MS2","SPATA16",0.0101308569016463,0.010810369037244,0.0274958453440342
